PLAYER_ID, PLAYER_NAME, TEAM_ID, TEAM_ABBREVIATION, GP, W, L, MIN, MIN1, DIST_FEET, DIST_MILES, DIST_MILES_OFF, DIST_MILES_DEF, AVG_SPEED, AVG_SPEED_DEF
201985, AJ Price, 1610612750, MIN, 28, 15, 13, 3.55, 3.55, 1350.46, 0.26, 0.14, 0.11, 4.37, 3.96
201166, Aaron Brooks, 1610612743, DEN, 72, 42, 30, 21.63, 21.63, 8027.67, 1.52, 0.77, 0.75, 4.23, 3.99
201189, Aaron Gray, 1610612758, SAC, 36, 11, 25, 9.67, 9.67, 3586.69, 0.68, 0.37, 0.31, 4.23, 3.91
203519, Adonis Thomas, 1610612755, PHI, 6, 2, 4, 6.26, 6.26, 2536.5, 0.48, 0.25, 0.23, 4.64, 4.16
1733, Al Harrington, 1610612764, WAS, 33, 20, 13, 15.05, 15.05, 5261.42, 1.0, 0.52, 0.47, 4.0, 3.8
201143, Al Horford, 1610612737, ATL, 29, 16, 13, 33.02, 33.02, 11807.14, 2.24, 1.15, 1.08, 4.08, 3.78
2744, Al Jefferson, 1610612766, CHA, 72, 37, 35, 34.96, 34.96, 11694.4, 2.21, 1.17, 1.04, 3.81, 3.68
202329, Al-Farouq Aminu, 1610612740, NOP, 80, 33, 47, 25.57, 25.57, 9930.31, 1.88, 1.01, 0.87, 4.43, 4.1
101187, Alan Anderson, 1610612751, BKN, 77, 42, 35, 22.67, 22.67, 8032.79, 1.52, 0.78, 0.74, 4.04, 3.99
202692, Alec Burks, 1610612762, UTA, 78, 24, 54, 28.12, 28.12, 10595.49, 2.01, 1.1, 0.91, 4.3, 4.09
203458, Alex Len, 1610612756, PHX, 42, 24, 18, 8.63, 8.63, 3293.21, 0.62, 0.34, 0.29, 4.35, 4.07
203144, Alexey Shved, 1610612750, MIN, 63, 28, 35, 10.54, 10.54, 4029.57, 0.76, 0.41, 0.35, 4.35, 4.07
201582, Alexis Ajinca, 1610612740, NOP, 56, 22, 34, 16.98, 16.98, 6357.13, 1.2, 0.66, 0.54, 4.26, 3.99
203459, Allen Crabbe, 1610612757, POR, 15, 12, 3, 6.65, 6.65, 2464.0, 0.47, 0.25, 0.21, 4.21, 3.94
202087, Alonzo Gee, 1610612739, CLE, 65, 29, 36, 15.69, 15.69, 6271.12, 1.19, 0.62, 0.57, 4.56, 4.31
2405, Amar'e Stoudemire, 1610612752, NYK, 65, 26, 39, 22.56, 22.56, 7721.18, 1.46, 0.76, 0.7, 3.9, 3.88
101161, Amir Johnson, 1610612761, TOR, 76, 42, 34, 28.7, 28.7, 10357.01, 1.96, 1.03, 0.93, 4.11, 3.98
2760, Anderson Varejao, 1610612739, CLE, 65, 25, 40, 27.7, 27.7, 10750.48, 2.04, 1.06, 0.97, 4.41, 4.19
101154, Andray Blatche, 1610612751, BKN, 72, 39, 33, 22.1, 22.1, 7587.97, 1.44, 0.75, 0.68, 3.94, 3.79
203083, Andre Drummond, 1610612765, DET, 81, 29, 52, 32.33, 32.33, 11736.48, 2.22, 1.16, 1.07, 4.14, 3.98
2738, Andre Iguodala, 1610612744, GSW, 63, 41, 22, 32.38, 32.38, 11850.16, 2.24, 1.14, 1.1, 4.2, 3.89
1889, Andre Miller, 1610612764, WAS, 57, 32, 25, 16.99, 16.99, 5736.04, 1.09, 0.59, 0.5, 3.86, 3.54
203460, Andre Roberson, 1610612760, OKC, 40, 30, 10, 9.98, 9.98, 4057.4, 0.77, 0.37, 0.4, 4.64, 4.54
200745, Andrea Bargnani, 1610612752, NYK, 42, 15, 27, 29.93, 29.93, 9993.71, 1.89, 1.0, 0.89, 3.81, 3.73
1905, Andrei Kirilenko, 1610612751, BKN, 44, 29, 15, 19.0, 19.0, 7194.02, 1.36, 0.73, 0.63, 4.34, 4.12
101106, Andrew Bogut, 1610612744, GSW, 66, 39, 27, 26.45, 26.45, 9082.95, 1.72, 0.9, 0.82, 3.93, 3.56
101115, Andrew Bynum, 1610612754, IND, 26, 11, 15, 19.83, 19.83, 6404.96, 1.21, 0.64, 0.57, 3.72, 3.64
203094, Andrew Nicholson, 1610612753, ORL, 76, 19, 57, 15.44, 15.44, 5673.79, 1.07, 0.57, 0.51, 4.19, 3.97
2740, Andris Biedrins, 1610612762, UTA, 6, 0, 6, 7.43, 7.43, 2711.17, 0.51, 0.28, 0.23, 4.17, 3.66
1712, Antawn Jamison, 1610612746, LAC, 22, 15, 7, 11.25, 11.25, 4397.73, 0.83, 0.44, 0.4, 4.45, 4.01
203461, Anthony Bennett, 1610612739, CLE, 52, 20, 32, 12.74, 12.74, 4841.35, 0.92, 0.49, 0.43, 4.33, 3.91
203076, Anthony Davis, 1610612740, NOP, 67, 29, 38, 35.19, 35.19, 12768.22, 2.42, 1.28, 1.14, 4.13, 3.91
201627, Anthony Morrow, 1610612740, NOP, 76, 32, 44, 18.76, 18.76, 6840.3, 1.3, 0.7, 0.6, 4.15, 3.93
201576, Anthony Randolph, 1610612743, DEN, 43, 15, 28, 12.26, 12.26, 4542.33, 0.86, 0.45, 0.41, 4.22, 3.85
201229, Anthony Tolliver, 1610612766, CHA, 63, 32, 31, 20.33, 20.33, 7669.37, 1.45, 0.8, 0.65, 4.3, 3.96
203462, Archie Goodwin, 1610612756, PHX, 52, 32, 20, 10.25, 10.25, 4011.35, 0.76, 0.4, 0.36, 4.45, 4.19
202620, Arinze Onuaku, 1610612739, CLE, 5, 2, 3, 6.03, 6.03, 2240.6, 0.42, 0.22, 0.2, 4.18, 3.72
203102, Arnett Moultrie, 1610612755, PHI, 12, 0, 12, 15.59, 15.59, 5985.17, 1.13, 0.59, 0.54, 4.36, 3.95
203382, Aron Baynes, 1610612759, SAS, 53, 41, 12, 9.26, 9.26, 3495.43, 0.66, 0.36, 0.3, 4.3, 3.97
201167, Arron Afflalo, 1610612753, ORL, 73, 21, 52, 34.96, 34.96, 12827.73, 2.43, 1.33, 1.09, 4.18, 3.84
201948, Austin Daye, 1610612759, SAS, 22, 16, 6, 6.74, 6.74, 2511.77, 0.48, 0.26, 0.21, 4.26, 4.01
203085, Austin Rivers, 1610612740, NOP, 69, 27, 42, 19.4, 19.4, 7177.33, 1.36, 0.76, 0.6, 4.21, 3.82
202340, Avery Bradley, 1610612738, BOS, 60, 19, 41, 30.92, 30.92, 11939.88, 2.26, 1.18, 1.08, 4.39, 4.2
2732, Ben Gordon, 1610612766, CHA, 19, 8, 11, 14.67, 14.67, 5508.79, 1.04, 0.56, 0.48, 4.27, 3.85
203463, Ben McLemore, 1610612758, SAC, 81, 28, 53, 26.77, 26.77, 10704.25, 2.03, 1.1, 0.93, 4.55, 4.28
2757, Beno Udrih, 1610612763, MEM, 41, 18, 23, 15.68, 15.68, 6154.39, 1.17, 0.65, 0.51, 4.47, 4.08
203108, Bernard James, 1610612742, DAL, 30, 17, 13, 4.87, 4.87, 1817.53, 0.34, 0.18, 0.17, 4.24, 4.21
202687, Bismack Biyombo, 1610612766, CHA, 76, 41, 35, 13.96, 13.96, 5142.91, 0.97, 0.52, 0.46, 4.2, 3.98
201933, Blake Griffin, 1610612746, LAC, 80, 56, 24, 35.79, 35.79, 12447.91, 2.36, 1.2, 1.15, 3.96, 3.7
2564, Boris Diaw, 1610612759, SAS, 79, 60, 19, 24.99, 24.99, 9466.9, 1.79, 0.98, 0.81, 4.3, 3.83
203078, Bradley Beal, 1610612764, WAS, 72, 40, 32, 34.63, 34.63, 13162.4, 2.49, 1.31, 1.18, 4.34, 4.06
201148, Brandan Wright, 1610612742, DAL, 58, 36, 22, 18.58, 18.58, 6576.6, 1.25, 0.64, 0.61, 4.03, 4.01
101138, Brandon Bass, 1610612738, BOS, 82, 25, 57, 27.64, 27.64, 9811.65, 1.86, 0.99, 0.87, 4.04, 3.84
203561, Brandon Davies, 1610612755, PHI, 51, 15, 36, 11.28, 11.28, 4563.0, 0.86, 0.44, 0.42, 4.61, 4.27
201943, Brandon Jennings, 1610612765, DET, 80, 28, 52, 34.1, 34.1, 12852.2, 2.43, 1.33, 1.11, 4.29, 3.89
202688, Brandon Knight, 1610612749, MIL, 72, 13, 59, 33.33, 33.33, 12642.06, 2.39, 1.32, 1.07, 4.31, 3.87
201575, Brandon Rush, 1610612762, UTA, 38, 13, 25, 11.0, 11.0, 4084.71, 0.77, 0.43, 0.34, 4.22, 4.02
203148, Brian Roberts, 1610612740, NOP, 72, 28, 44, 23.15, 23.15, 8957.43, 1.7, 0.94, 0.76, 4.4, 3.99
201572, Brook Lopez, 1610612751, BKN, 17, 7, 10, 31.38, 31.38, 10552.47, 2.0, 1.02, 0.98, 3.83, 3.73
201957, Byron Mullens, 1610612755, PHI, 45, 16, 29, 9.21, 9.21, 3366.93, 0.64, 0.33, 0.3, 4.16, 3.82
201228, C.J. Watson, 1610612754, IND, 63, 48, 15, 18.94, 18.94, 7267.76, 1.38, 0.74, 0.64, 4.37, 4.08
203468, CJ McCollum, 1610612757, POR, 38, 21, 17, 12.52, 12.52, 4952.87, 0.94, 0.51, 0.43, 4.5, 4.1
101139, CJ Miles, 1610612739, CLE, 51, 21, 30, 19.3, 19.3, 7186.88, 1.36, 0.73, 0.63, 4.25, 3.92
201171, Carl Landry, 1610612758, SAC, 18, 5, 13, 12.94, 12.94, 4644.39, 0.88, 0.48, 0.4, 4.08, 3.93
2430, Carlos Boozer, 1610612741, CHI, 76, 43, 33, 28.17, 28.17, 9258.59, 1.75, 0.93, 0.82, 3.75, 3.61
2546, Carmelo Anthony, 1610612752, NYK, 77, 35, 42, 38.72, 38.72, 12787.14, 2.42, 1.28, 1.14, 3.76, 3.65
2406, Caron Butler, 1610612760, OKC, 55, 21, 34, 25.34, 25.34, 8593.04, 1.63, 0.85, 0.77, 3.85, 3.71
203467, Carrick Felix, 1610612739, CLE, 7, 2, 5, 5.44, 5.44, 2240.71, 0.42, 0.21, 0.21, 4.72, 4.23
201858, Cartier Martin, 1610612737, ATL, 59, 27, 32, 14.74, 14.74, 5599.63, 1.06, 0.56, 0.5, 4.36, 4.05
203810, Casper Ware, 1610612755, PHI, 9, 3, 6, 12.86, 12.86, 5349.0, 1.01, 0.52, 0.49, 4.74, 4.32
202718, Chandler Parsons, 1610612745, HOU, 74, 50, 24, 37.6, 37.6, 14328.65, 2.71, 1.45, 1.27, 4.34, 3.95
101112, Channing Frye, 1610612756, PHX, 82, 48, 34, 28.2, 28.2, 9716.54, 1.84, 1.0, 0.84, 3.93, 3.52
101111, Charlie Villanueva, 1610612765, DET, 20, 5, 15, 8.98, 8.98, 3218.1, 0.61, 0.33, 0.28, 4.08, 3.8
201978, Chase Budinger, 1610612750, MIN, 41, 21, 20, 18.31, 18.31, 6676.46, 1.26, 0.67, 0.59, 4.16, 3.82
1497, Chauncey Billups, 1610612765, DET, 19, 7, 12, 16.29, 16.29, 5672.79, 1.07, 0.58, 0.49, 3.97, 3.72
2365, Chris Andersen, 1610612748, MIA, 72, 49, 23, 19.39, 19.39, 7046.07, 1.33, 0.67, 0.67, 4.14, 4.14
203569, Chris Babb, 1610612738, BOS, 14, 3, 11, 9.45, 9.45, 3602.07, 0.68, 0.36, 0.32, 4.36, 4.0
2547, Chris Bosh, 1610612748, MIA, 79, 53, 26, 32.04, 32.04, 10748.63, 2.04, 1.01, 1.02, 3.82, 3.77
203142, Chris Copeland, 1610612754, IND, 41, 25, 16, 6.45, 6.45, 2165.66, 0.41, 0.22, 0.19, 3.81, 3.65
201604, Chris Douglas-Roberts, 1610612766, CHA, 48, 26, 22, 20.71, 20.71, 7781.35, 1.47, 0.78, 0.69, 4.26, 4.05
203187, Chris Johnson, 1610612738, BOS, 40, 11, 29, 19.73, 19.73, 8085.85, 1.53, 0.82, 0.71, 4.67, 4.27
2549, Chris Kaman, 1610612747, LAL, 39, 13, 26, 18.87, 18.87, 7009.41, 1.33, 0.69, 0.64, 4.23, 3.97
101108, Chris Paul, 1610612746, LAC, 62, 44, 18, 35.02, 35.02, 12448.52, 2.36, 1.25, 1.11, 4.05, 3.62
202698, Chris Singleton, 1610612764, WAS, 25, 13, 12, 10.0, 10.0, 3794.88, 0.72, 0.39, 0.33, 4.34, 4.08
203147, Chris Smith, 1610612752, NYK, 2, 0, 2, 0.98, 0.98, 350.0, 0.07, 0.04, 0.03, 3.06, 6.42
202874, Chris Wright, 1610612749, MIL, 8, 1, 7, 15.69, 15.69, 6386.88, 1.21, 0.62, 0.59, 4.65, 4.41
101236, Chuck Hayes, 1610612761, TOR, 60, 33, 27, 12.21, 12.21, 4230.43, 0.8, 0.42, 0.38, 3.96, 3.81
203469, Cody Zeller, 1610612766, CHA, 81, 42, 39, 17.28, 17.28, 6954.27, 1.32, 0.75, 0.57, 4.59, 4.03
202332, Cole Aldrich, 1610612752, NYK, 46, 26, 20, 7.17, 7.17, 2546.83, 0.48, 0.25, 0.23, 4.04, 3.84
201147, Corey Brewer, 1610612750, MIN, 81, 40, 41, 32.21, 32.21, 11775.42, 2.23, 1.14, 1.09, 4.16, 4.1
202709, Cory Joseph, 1610612759, SAS, 68, 52, 16, 13.76, 13.76, 5719.79, 1.08, 0.58, 0.5, 4.73, 4.41
201584, Courtney Lee, 1610612763, MEM, 79, 47, 32, 24.97, 24.97, 9379.71, 1.78, 0.97, 0.81, 4.28, 4.06
201571, D.J. Augustin, 1610612741, CHI, 70, 43, 27, 27.5, 27.5, 10338.51, 1.96, 1.1, 0.86, 4.29, 3.91
203474, DJ Stephens, 1610612749, MIL, 3, 0, 3, 4.88, 4.88, 1891.33, 0.36, 0.19, 0.17, 4.51, 4.13
201591, DJ White, 1610612766, CHA, 2, 2, 0, 5.09, 5.09, 2043.0, 0.39, 0.21, 0.18, 4.68, 4.75
203081, Damian Lillard, 1610612757, POR, 82, 54, 28, 35.81, 35.81, 13452.28, 2.55, 1.4, 1.15, 4.28, 3.89
202345, Damion James, 1610612759, SAS, 5, 1, 4, 10.07, 10.07, 4134.4, 0.78, 0.43, 0.36, 4.66, 4.32
202350, Daniel Orton, 1610612755, PHI, 22, 7, 15, 11.4, 11.4, 4154.91, 0.79, 0.41, 0.37, 4.15, 3.79
101122, Danny Granger, 1610612746, LAC, 41, 31, 10, 20.67, 20.67, 7444.68, 1.41, 0.75, 0.66, 4.1, 3.92
201980, Danny Green, 1610612759, SAS, 68, 54, 14, 24.28, 24.28, 9887.96, 1.87, 1.01, 0.86, 4.64, 4.25
201967, Dante Cunningham, 1610612750, MIN, 81, 39, 42, 20.18, 20.18, 7864.3, 1.49, 0.79, 0.7, 4.43, 4.18
203130, Darius Johnson-Odom, 1610612755, PHI, 3, 0, 3, 5.1, 5.1, 2129.0, 0.4, 0.2, 0.21, 4.72, 4.31
203121, Darius Miller, 1610612740, NOP, 45, 14, 31, 16.06, 16.06, 5687.87, 1.08, 0.58, 0.49, 4.03, 3.81
202721, Darius Morris, 1610612763, MEM, 27, 16, 11, 11.59, 11.59, 4750.63, 0.9, 0.46, 0.44, 4.67, 4.52
201589, Darrell Arthur, 1610612743, DEN, 68, 33, 35, 17.08, 17.08, 6176.28, 1.17, 0.6, 0.57, 4.12, 3.81
201954, Darren Collison, 1610612746, LAC, 80, 56, 24, 25.87, 25.87, 9940.41, 1.88, 0.96, 0.92, 4.37, 4.16
101135, David Lee, 1610612744, GSW, 68, 41, 27, 33.14, 33.14, 11981.44, 2.27, 1.15, 1.12, 4.14, 3.88
2561, David West, 1610612754, IND, 80, 54, 26, 30.9, 30.9, 10072.75, 1.91, 1.02, 0.89, 3.71, 3.53
201599, DeAndre Jordan, 1610612746, LAC, 82, 57, 25, 35.01, 35.01, 12064.46, 2.28, 1.15, 1.14, 3.92, 3.71
202732, DeAndre Liggins, 1610612748, MIA, 1, 1, 0, 1.4, 1.4, 448.0, 0.08, 0.05, 0.04, 4.28, 0.0
201971, DeJuan Blair, 1610612742, DAL, 78, 46, 32, 15.56, 15.56, 5396.86, 1.02, 0.51, 0.51, 3.95, 3.97
201942, DeMar DeRozan, 1610612761, TOR, 78, 44, 34, 38.23, 38.23, 13847.53, 2.62, 1.45, 1.17, 4.13, 3.8
202326, DeMarcus Cousins, 1610612758, SAC, 70, 28, 42, 32.53, 32.53, 10875.34, 2.06, 1.07, 0.99, 3.83, 3.76
201960, DeMarre Carroll, 1610612737, ATL, 73, 37, 36, 32.06, 32.06, 11579.67, 2.19, 1.11, 1.08, 4.11, 3.99
203471, Dennis Schroder, 1610612737, ATL, 48, 21, 27, 12.97, 12.97, 5160.1, 0.98, 0.52, 0.46, 4.53, 4.16
965, Derek Fisher, 1610612760, OKC, 81, 59, 22, 17.63, 17.63, 6225.32, 1.18, 0.62, 0.56, 4.02, 3.69
101114, Deron Williams, 1610612751, BKN, 64, 37, 27, 32.18, 32.18, 11760.72, 2.23, 1.2, 1.03, 4.18, 3.8
202324, Derrick Favors, 1610612762, UTA, 73, 25, 48, 30.15, 30.15, 11045.66, 2.09, 1.14, 0.95, 4.17, 3.93
201565, Derrick Rose, 1610612741, CHI, 10, 5, 5, 31.09, 31.09, 12033.5, 2.28, 1.25, 1.03, 4.45, 4.01
202682, Derrick Williams, 1610612758, SAC, 77, 29, 48, 23.36, 23.36, 8425.57, 1.6, 0.85, 0.74, 4.12, 3.9
2734, Devin Harris, 1610612742, DAL, 40, 24, 16, 20.44, 20.44, 7421.68, 1.41, 0.78, 0.63, 4.14, 3.74
203473, Dewayne Dedmon, 1610612753, ORL, 31, 7, 24, 12.59, 12.59, 4830.06, 0.91, 0.49, 0.43, 4.37, 4.03
202354, Dexter Pittman, 1610612737, ATL, 2, 0, 2, 1.47, 1.47, 421.0, 0.08, 0.04, 0.04, 4.27, 3.7
203197, Diante Garrett, 1610612762, UTA, 71, 23, 48, 14.75, 14.75, 5691.7, 1.08, 0.6, 0.48, 4.39, 4.09
203079, Dion Waiters, 1610612739, CLE, 70, 28, 42, 29.6, 29.6, 11019.51, 2.09, 1.13, 0.95, 4.22, 3.81
202091, Dionte Christmas, 1610612756, PHX, 31, 15, 16, 6.38, 6.38, 2494.65, 0.47, 0.25, 0.22, 4.43, 4.17
1717, Dirk Nowitzki, 1610612742, DAL, 80, 48, 32, 32.85, 32.85, 10958.23, 2.08, 1.11, 0.96, 3.8, 3.59
202388, Donald Sloan, 1610612754, IND, 48, 31, 17, 8.17, 8.17, 3084.77, 0.58, 0.32, 0.26, 4.29, 4.05
202700, Donatas Motiejunas, 1610612745, HOU, 62, 42, 20, 15.36, 15.36, 6082.9, 1.15, 0.59, 0.57, 4.51, 4.21
2748, Dorell Wright, 1610612757, POR, 68, 48, 20, 14.48, 14.48, 5460.22, 1.03, 0.56, 0.47, 4.29, 4.02
203117, Doron Lamb, 1610612753, ORL, 53, 13, 40, 13.11, 13.11, 4858.42, 0.92, 0.49, 0.43, 4.22, 3.96
203110, Draymond Green, 1610612744, GSW, 81, 50, 31, 21.92, 21.92, 7940.89, 1.5, 0.78, 0.73, 4.14, 3.83
2400, Drew Gooden, 1610612764, WAS, 21, 12, 9, 17.96, 17.96, 6479.86, 1.23, 0.66, 0.57, 4.14, 3.9
202779, Dwight Buycks, 1610612761, TOR, 14, 5, 9, 10.43, 10.43, 4007.93, 0.76, 0.42, 0.34, 4.37, 4.02
2730, Dwight Howard, 1610612745, HOU, 71, 48, 23, 33.75, 33.75, 11471.89, 2.17, 1.15, 1.03, 3.87, 3.58
2548, Dwyane Wade, 1610612748, MIA, 54, 36, 18, 32.86, 32.86, 11839.89, 2.24, 1.17, 1.07, 4.1, 3.84
202734, E'Twaun Moore, 1610612753, ORL, 79, 22, 57, 19.06, 19.06, 7242.51, 1.37, 0.72, 0.65, 4.34, 4.09
201947, Earl Clark, 1610612752, NYK, 54, 22, 32, 14.23, 14.23, 5569.87, 1.05, 0.57, 0.49, 4.47, 4.12
2248, Earl Watson, 1610612757, POR, 24, 17, 7, 6.69, 6.69, 2549.29, 0.48, 0.24, 0.24, 4.34, 4.37
202334, Ed Davis, 1610612763, MEM, 63, 38, 25, 15.18, 15.18, 5757.11, 1.09, 0.57, 0.52, 4.32, 4.17
202327, Ekpe Udoh, 1610612749, MIL, 42, 7, 35, 19.14, 19.14, 6772.76, 1.28, 0.67, 0.61, 4.03, 3.84
203548, Elias Harris, 1610612747, LAL, 2, 1, 1, 5.69, 5.69, 2215.0, 0.42, 0.2, 0.22, 4.23, 3.8
202343, Elliot Williams, 1610612755, PHI, 67, 13, 54, 17.27, 17.27, 6677.37, 1.26, 0.62, 0.64, 4.39, 4.29
1882, Elton Brand, 1610612737, ATL, 72, 34, 38, 19.34, 19.34, 6721.75, 1.27, 0.67, 0.61, 3.96, 3.76
202683, Enes Kanter, 1610612762, UTA, 80, 23, 57, 26.73, 26.73, 9562.61, 1.81, 0.99, 0.82, 4.08, 3.94
202339, Eric Bledsoe, 1610612756, PHX, 43, 28, 15, 32.94, 32.94, 11844.47, 2.24, 1.19, 1.05, 4.11, 3.84
201569, Eric Gordon, 1610612740, NOP, 64, 26, 38, 32.14, 32.14, 11724.92, 2.22, 1.22, 1.0, 4.15, 3.72
201953, Eric Maynor, 1610612755, PHI, 31, 11, 20, 10.54, 10.54, 4039.19, 0.76, 0.41, 0.36, 4.37, 4.12
203513, Erik Murphy, 1610612741, CHI, 24, 13, 11, 2.59, 2.59, 1009.29, 0.19, 0.11, 0.08, 4.45, 4.26
101141, Ersan Ilyasova, 1610612749, MIL, 54, 10, 44, 26.94, 26.94, 9631.2, 1.82, 1.0, 0.83, 4.07, 3.72
203095, Evan Fournier, 1610612743, DEN, 76, 35, 41, 19.78, 19.78, 7728.22, 1.46, 0.76, 0.7, 4.44, 4.05
202323, Evan Turner, 1610612754, IND, 81, 29, 52, 30.33, 30.33, 11173.65, 2.12, 1.1, 1.01, 4.2, 3.86
101128, Francisco Garcia, 1610612745, HOU, 55, 33, 22, 19.7, 19.7, 7100.56, 1.34, 0.68, 0.66, 4.12, 3.97
203539, Gal Mekel, 1610612742, DAL, 31, 18, 13, 9.41, 9.41, 3757.81, 0.71, 0.41, 0.3, 4.54, 3.9
202066, Garrett Temple, 1610612764, WAS, 74, 40, 34, 8.62, 8.62, 3398.15, 0.64, 0.35, 0.3, 4.48, 4.15
202390, Gary Neal, 1610612766, CHA, 51, 19, 32, 21.32, 21.32, 7758.53, 1.47, 0.83, 0.64, 4.15, 3.69
201588, George Hill, 1610612754, IND, 76, 50, 26, 32.02, 32.02, 11568.39, 2.19, 1.19, 1.01, 4.11, 3.9
101123, Gerald Green, 1610612756, PHX, 82, 48, 34, 28.41, 28.41, 10528.07, 1.99, 1.04, 0.96, 4.23, 4.01
201945, Gerald Henderson, 1610612766, CHA, 76, 39, 37, 32.03, 32.03, 12522.18, 2.37, 1.33, 1.04, 4.45, 4.02
2222, Gerald Wallace, 1610612738, BOS, 58, 19, 39, 24.42, 24.42, 8685.19, 1.64, 0.88, 0.77, 4.05, 3.84
203507, Giannis Antetokounmpo, 1610612749, MIL, 76, 14, 62, 24.73, 24.73, 9633.78, 1.82, 1.0, 0.82, 4.44, 4.02
203540, Gigi Datome, 1610612765, DET, 34, 9, 25, 6.99, 6.99, 2606.56, 0.49, 0.26, 0.24, 4.21, 3.84
201175, Glen Davis, 1610612746, LAC, 68, 30, 38, 24.44, 24.44, 8407.87, 1.59, 0.83, 0.76, 3.92, 3.78
203318, Glen Rice, 1610612764, WAS, 11, 2, 9, 9.88, 9.88, 3941.91, 0.75, 0.4, 0.35, 4.52, 4.29
201609, Goran Dragic, 1610612756, PHX, 76, 45, 31, 35.1, 35.1, 13513.83, 2.56, 1.39, 1.17, 4.38, 3.94
202330, Gordon Hayward, 1610612762, UTA, 77, 23, 54, 36.36, 36.36, 13764.68, 2.61, 1.48, 1.12, 4.3, 3.89
203476, Gorgui Dieng, 1610612750, MIN, 60, 32, 28, 13.63, 13.63, 4881.45, 0.92, 0.48, 0.45, 4.1, 3.99
202328, Greg Monroe, 1610612765, DET, 82, 29, 53, 32.8, 32.8, 11473.99, 2.17, 1.13, 1.04, 3.98, 3.85
201141, Greg Oden, 1610612748, MIA, 23, 16, 7, 9.22, 9.22, 3328.61, 0.63, 0.32, 0.31, 4.11, 4.09
202962, Greg Smith, 1610612745, HOU, 11, 7, 4, 9.12, 9.12, 3315.18, 0.63, 0.33, 0.3, 4.13, 3.83
201880, Greg Stiemsma, 1610612740, NOP, 55, 21, 34, 18.3, 18.3, 6791.73, 1.29, 0.73, 0.56, 4.22, 3.86
202349, Greivis Vasquez, 1610612761, TOR, 78, 46, 32, 22.63, 22.63, 8444.82, 1.6, 0.88, 0.72, 4.27, 3.93
202970, Gustavo Ayon, 1610612737, ATL, 25, 12, 13, 16.85, 16.85, 6349.68, 1.2, 0.64, 0.56, 4.29, 3.88
202380, Hamady Ndiaye, 1610612758, SAC, 14, 5, 9, 5.3, 5.3, 2081.93, 0.39, 0.21, 0.18, 4.46, 4.19
203084, Harrison Barnes, 1610612744, GSW, 77, 47, 30, 28.12, 28.12, 10918.58, 2.07, 1.1, 0.97, 4.43, 4.04
201934, Hasheem Thabeet, 1610612760, OKC, 23, 18, 5, 8.37, 8.37, 2931.17, 0.56, 0.28, 0.28, 4.01, 3.9
2045, Hedo Turkoglu, 1610612746, LAC, 38, 27, 11, 10.31, 10.31, 3839.95, 0.73, 0.38, 0.35, 4.24, 3.96
203156, Henry Sims, 1610612755, PHI, 46, 11, 35, 19.02, 19.02, 7065.39, 1.34, 0.69, 0.65, 4.23, 4.01
200756, Hilton Armstrong, 1610612744, GSW, 15, 12, 3, 6.44, 6.44, 2317.6, 0.44, 0.23, 0.2, 4.1, 4.07
203138, Hollis Thompson, 1610612755, PHI, 77, 18, 59, 22.62, 22.62, 8948.56, 1.69, 0.87, 0.83, 4.51, 4.18
203546, Ian Clark, 1610612762, UTA, 23, 3, 20, 7.46, 7.46, 2920.17, 0.55, 0.29, 0.27, 4.44, 4.2
101133, Ian Mahinmi, 1610612754, IND, 77, 51, 26, 16.21, 16.21, 5785.04, 1.1, 0.57, 0.52, 4.06, 3.98
202697, Iman Shumpert, 1610612752, NYK, 74, 36, 38, 26.52, 26.52, 10011.68, 1.9, 0.98, 0.92, 4.3, 4.23
203477, Isaiah Canaan, 1610612745, HOU, 22, 14, 8, 11.46, 11.46, 4471.36, 0.85, 0.44, 0.41, 4.49, 4.19
202738, Isaiah Thomas, 1610612758, SAC, 71, 26, 45, 34.69, 34.69, 12485.11, 2.36, 1.32, 1.05, 4.11, 3.69
202397, Ish Smith, 1610612756, PHX, 70, 39, 31, 14.38, 14.38, 5882.97, 1.11, 0.58, 0.53, 4.66, 4.36
200826, J.J. Barea, 1610612750, MIN, 79, 40, 39, 18.62, 18.62, 7064.9, 1.34, 0.77, 0.57, 4.34, 3.78
201581, JJ Hickson, 1610612743, DEN, 69, 31, 38, 26.95, 26.95, 10115.8, 1.92, 0.99, 0.92, 4.28, 4.01
200755, JJ Redick, 1610612746, LAC, 35, 24, 11, 28.21, 28.21, 11471.09, 2.17, 1.17, 1.01, 4.63, 4.11
2747, JR Smith, 1610612752, NYK, 74, 34, 40, 32.72, 32.72, 11473.61, 2.17, 1.18, 1.0, 3.99, 3.78
201580, JaVale McGee, 1610612743, DEN, 5, 1, 4, 15.9, 15.9, 5500.6, 1.04, 0.54, 0.5, 3.93, 3.89
203109, Jae Crowder, 1610612742, DAL, 78, 47, 31, 16.07, 16.07, 6094.55, 1.15, 0.6, 0.55, 4.33, 4.14
203479, Jamaal Franklin, 1610612763, MEM, 21, 11, 10, 7.69, 7.69, 2953.57, 0.56, 0.3, 0.26, 4.35, 4.19
2224, Jamaal Tinsley, 1610612762, UTA, 8, 0, 8, 13.77, 13.77, 5002.75, 0.95, 0.5, 0.45, 4.02, 3.84
